_te_acc,_te_loss,_tr_acc,_tr_loss
0.09864687,2.3025618,0.09829375,2.3025355
0.09859063,2.3025718,0.0989125,2.302548
0.0980875,2.3025675,0.098803125,2.302547
0.097809374,2.3025663,0.09849375,2.3025675
0.09804375,2.3025703,0.09814688,2.302559
0.098490626,2.3025684,0.09854688,2.3025556
0.09892187,2.302562,0.0977875,2.3025653
0.09850937,2.3025453,0.09779375,2.3025813
0.098425,2.3025372,0.09842187,2.3025715
0.09805,2.3025668,0.09832813,2.302574
0.09725625,2.3025844,0.09782813,2.302588
0.097771876,2.3025956,0.0977125,2.3026042
0.09883125,2.302573,0.09759375,2.3025851
0.098846875,2.302544,0.09719375,2.3025765
0.098671876,2.3025556,0.09746875,2.3025644
0.09865625,2.3025682,0.09795,2.3025765
0.0981375,2.3025649,0.099175,2.3025677
0.098303124,2.3025684,0.09919687,2.3025472
0.098571874,2.3025892,0.09873125,2.3025577
0.09871875,2.302588,0.098525,2.3025606
0.09784062,2.3025975,0.09927188,2.3025172
